company_name,description,sectors,regions,backed,index_team,founders,ticker_symbol,company_profile_url,company_url,image_url,featured_content_urls,source_url,scraped_at
Roblox,"Roblox is the largest social platform for play that allows kids to imagine, create, and play together in immersive 3D worlds.",Entertainment,North America,backed by Index,Neil Rimer,David Baszucki,NYSE: RBLX,https://www.indexventures.com/companies/roblox/,http://roblox.com,https://www.indexventures.com/media/images/roblox_news_ulpM2V2.2e16d0ba.fill-1200x630.format-png.png,https://www.indexventures.com/perspectives/roblox-the-long-march-to-the-metaverse/; https://www.indexventures.com/perspectives/roblox-closes-150-million-financing-to-accelerate-international-growth/; https://www.indexventures.com/perspectives/relationship/roblox/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Rohlik,Europe’s leading online grocery business founded in 2014 with the vision to elevate the standards of food quality and service in the grocery industry.,Retail,Europe,,Jan Hammer; Sofia Dolfe,Tomas Cupr; Tomáš Čupr,,https://www.indexventures.com/companies/rohlikcz/,http://rohlik.cz,https://www.indexventures.com/media/images/Rohlik_1800x1200_copy_.2e16d0ba.fill-1200x630.format-png.png,https://www.indexventures.com/perspectives/europes-grocery-leader-rohlik-raises-170m-to-accelerate-expansion/; https://www.indexventures.com/perspectives/relationship/rohlikcz/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Roli,"A design-led technology start-up, ROLI make hardware and software products and services designed to increase the bandwidth of interaction between people and technology.",Entertainment,Europe,backed at Seed (all),,Roland Lamb,,https://www.indexventures.com/companies/roli/,http://roli.com,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
RPX Corporation,"RPX Corporation is a pioneering provider of patent risk solutions, offering defensive buying, acquisition syndication, patent intelligence, insurance and advisory services.",Business Applications,North America,,Giuseppe Zocco,John Amster; Geoffrey Barker,NASDAQ: RPXC,https://www.indexventures.com/companies/rpx-corporation/,http://rpxcorp.com,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Ryft,"Ryft is the only automated Iceberg management solution that maintains and optimizes your Iceberg tables based on your usage patterns, while keeping your lakehouse truly open.",Data,,,Juriaan Duizendstraal,Yossi Reitblat; Guy Gadon; Yuval Yogev,,https://www.indexventures.com/companies/ryft/,http://ryft.io,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,https://www.indexventures.com/perspectives/ryft-raises-8m-to-help-enterprises-take-control-over-their-data/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
SafetyCulture,"SafetyCulture provides mobile-first technology that puts safety and quality applications into workers' hands. Companies rely on the SafetyCulture iAuditor app and platform to create smart checklists, conduct on-site inspections, analyze data and share insights in real time.",Business Applications,Australasia,,Jan Hammer,Luke Anear,,https://www.indexventures.com/companies/safetyculture/,http://safetyculture.com,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,https://www.indexventures.com/perspectives/safetyculture-raises-355m-helps-companies-keep-frontline-workers-safe/; https://www.indexventures.com/perspectives/relationship/safetyculture/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Sanlo,The financial hub for gaming and apps.,Entertainment,North America,backed at Seed (all),,Olya Caliujnaia; William Liu,,https://www.indexventures.com/companies/sanlo/,https://sanlo.io,https://www.indexventures.com/media/images/Copy_of_SL_2b.2e16d0ba.fill-1200x630.format-png.png,https://www.indexventures.com/perspectives/sanlo-the-financial-hub-for-gaming-and-apps/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Savvy,Modern Wealth Management for Modern Professionals,Fintech,,,,Ritik Malhotra,,https://www.indexventures.com/companies/savvy/,https://www.savvywealth.com/,https://www.indexventures.com/media/images/portfolio-logo.2e16d0ba.fill-1200x630.format-png.png,,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Scale,Democratize access to intelligent data.,AI/ML,,backed by Index,Mike Volpi,Alexandr Wang,,https://www.indexventures.com/companies/scale/,http://scale.com,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,https://www.indexventures.com/perspectives/powering-the-future-of-ai-safely-and-ambitiously-scales-next-chapter/; https://www.indexventures.com/perspectives/relationship/scale/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Science Exchange,"Science Exchange is a marketplace for scientific collaboration, where researchers can order experiments from the world's best labs.",Healthcare,North America,,,Elizabeth Iorns; Dan Knox,,https://www.indexventures.com/companies/science-exchange/,http://scienceexchange.com,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,https://www.indexventures.com/perspectives/science-exchange-announces-25-million-in-new-funding/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Scoop,"Scoop is the fastest way to plan your next great office day. With Scoop, employees get more out of going in, with easily scheduled in-office days and invites. For HR and workplace leaders, Scoop provides insights on work location trends, office usage, and additional workplace solutions to get the most out of hybrid work.",Future Of Work,North America,backed at Seed (all),Danny Rimer,Jonathan Sadow; Robert Sadow,,https://www.indexventures.com/companies/scoop/,http://scoopforwork.com,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,https://www.indexventures.com/perspectives/scoop-announces-31m-in-financing-for-its-fully-managed-carpool-program-for-commuters/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Scope,None,AI/ML; Business Applications,,,Stephane Kurgan; Bastian Hasslinger,Jonathan Low; Jakob Cassiman,,https://www.indexventures.com/companies/scope/,https://www.getscope.ai/,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,https://www.indexventures.com/perspectives/building-the-first-intelligence-layer-for-industrial-assets-our-investment-in-scope/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Second Home,"Second Home is a creative workspace and cultural venue, bringing together diverse industries, disciplines and types of social businesses.",Future Of Work,Europe,backed at Seed (all),,Rohan Silva; Sam Aldenton,,https://www.indexventures.com/companies/second-home/,http://secondhome.io,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Secret Escapes,"The worst-kept secret in luxury travel, Secret Escapes is a free-to-join members-only flash sales site which offers handpicked exclusive deals on the finest four and five-star hotels and holidays worldwide.",,Europe,,,Alex Saint; Alex Saint; Tom Valentine,,https://www.indexventures.com/companies/secret-escapes/,http://secretescapes.com,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,https://www.indexventures.com/perspectives/secret-escapes-raises-111m-investment-to-drive-global-acquisitions/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Seedcamp,Seedcamp is the world’s best connected international seed investment network and Europe’s leading micro-seed investment and mentoring programme.,,Europe,,,Carlos Eduardo Espinal; Reshma Sohoni,,https://www.indexventures.com/companies/seedcamp/,http://seedcamp.com,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
SeedLegals,"SeedLegals helps startups manage the entire fundraising process and all related legal documents. The platform helps companies build and negotiate terms sheets, shareholder agreements, cap tables, stock option allocations, EIS approvals, hiring agreements, NDAs and more.",Business Applications,Europe,,Hannah Seal; Jan Hammer,Anthony Rose; Anthony Drogon; Laurent Laffy,,https://www.indexventures.com/companies/seedlegals/,http://seedlegals.com,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,https://www.indexventures.com/perspectives/seedlegals-uks-largest-legal-platform-for-startups-raises-series-a-round-led-by-index/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
ServiceTitan,The #1 Software for Home Services.,Business Applications,,,Nina Achadjian,Ara Mahdessian; Vahe Kuzoyan,,https://www.indexventures.com/companies/servicetitan/,http://servicetitan.com,https://www.indexventures.com/media/images/ara-mahdessian-vahe-ku.2e16d0ba.fill-1200x630.format-png.png,https://www.indexventures.com/perspectives/born-in-the-trades-celebrating-servicetitans-ipo/; https://www.indexventures.com/perspectives/relationship/servicetitan/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Seso,Seso is building the first end-to-end recruiting and workforce management platform for the agriculture industry.,Business Applications,North America,,Nina Achadjian,Jordan Taylor; Michael Guirguis,,https://www.indexventures.com/companies/seso/,https://www.sesolabor.com/,https://www.indexventures.com/media/images/Seso.2e16d0ba.fill-1200x630.format-png.png,,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Shapeways,"Shapeways has built the world’s leading 3D printing marketplace and community, enabling individuals to make and share designs with the world. The company 3D-prints products on-demand, meaning that every order is customised and personalised.",Retail,Europe; North America,,,Peter Weijmarshausen; Marleen Vogelaar,,https://www.indexventures.com/companies/shapeways/,http://shapeways.com,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Shopmonkey,The smart & simple way to run your auto shop. Say goodbye to complex software and the chaos of printed paper. Say hello to monkey business.,Business Applications,,,Nina Achadjian,Ashot Iskandarian,,https://www.indexventures.com/companies/shopmonkey/,http://shopmonkey.io,https://www.indexventures.com/media/images/Copy_of_Web_DP_2.2e16d0ba.fill-1200x630.format-png.png,https://www.indexventures.com/perspectives/shopmonkey-transforming-500b-auto-repair-market/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Signal Sciences,Signal Sciences is a software as a service platform providing security monitoring and defence for your web application.,Security,North America,,Shardul Shah,Andrew Peterson; Nick Galbreath; Zane Lackey,Fastly,https://www.indexventures.com/companies/signal-sciences/,http://signalsciences.com,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,https://www.indexventures.com/perspectives/magic-signal-sciences/; https://www.indexventures.com/perspectives/relationship/signal-sciences/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Silverfin,"Silverfin is a real-time connected accounting platform that unifies businesses’ financial data, reporting and communication.",Business Applications,Europe,,Jan Hammer,Joris Van Der Gucht; Tim Vandecasteele,,https://www.indexventures.com/companies/silverfin/,http://silverfin.com,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,https://www.indexventures.com/perspectives/silverfin-raises-45m-to-build-real-time-hub-for-businessese28099-financial-data/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Simile,A platform for simulating the future with generative agents.,AI/ML; Business Applications,,,Shardul Shah; Mark Xu,Joon Sung Park; Michael Bernstein; Percy Liang,,https://www.indexventures.com/companies/simile/,http://simile.ai,https://www.indexventures.com/media/images/IMG_6333.2e16d0ba.fill-1200x630.format-png.png,https://www.indexventures.com/perspectives/life-the-universe-and-simile-leading-similes-series-a/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Siro,Siro is building an AI coach for Field Sales.,AI/ML,,,,Jake Cronin; Joe Jordan,,https://www.indexventures.com/companies/siro/,https://siro.ai/,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Skype,"Skype is a global Internet communications company, which was acquired by eBay in 2005 and by Microsoft in 2011.",Future Of Work,Europe,,Danny Rimer,Janus Friis; Priit Kasesalu,NASDAQ:EBAY,https://www.indexventures.com/companies/skype/,http://skype.com,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Slack,"Slack is a messaging platform for teams which brings all communication together, creating a single unified archive accessible through powerful search.",Future Of Work; Business Applications,North America,backed by Index,Mike Volpi,Stewart Butterfield; Cal Henderson; Eric Costello; Serguei Mourachov,NYSE:WORK,https://www.indexventures.com/companies/slack/,http://slack.com,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,https://www.indexventures.com/perspectives/slacks-cal-henderson-an-engineer-evolves-to-lead/; https://www.indexventures.com/perspectives/relationship/slack/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Socialbakers,"Socialbakers is the fastest-growing social media and digital analytics company globally, enabling firms to track and enhance the impact of their social marketing campaigns across all major platforms including Twitter, Facebook, YouTube, LinkedIn and Google+.",Business Applications,Europe,,Jan Hammer,Yuval Ben-Itzhak; Jan Rezab; Lukas Maixner,,https://www.indexventures.com/companies/socialbakers/,http://socialbakers.com,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Sofía,"Sofía is a Mexican healthtech company that aims to change how people approach healthcare through extraordinary experiences, products, and services, impacting the health of millions.",Healthcare,Latin America,,Neil Rimer; Hannah Seal,Arturo Sanchez Correa; Manuel Andere; Sebastián Jiménez Bonnet,,https://www.indexventures.com/companies/sofia/,http://sofiasalud.com,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,https://www.indexventures.com/perspectives/sofia-mexicos-first-digital-health-insurer/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Solvo,"Solvo provides access to quality crypto investments in a new, seamless and transparent way",Fintech,,backed at Seed (all),Jan Hammer; Julia Andre,Ayelen Denovitzer; Shailendra Sason,,https://www.indexventures.com/companies/solvo/,http://solvo.finance,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,https://www.indexventures.com/perspectives/solvo-launches-new-app-to-provide-access-to-quality-crypto-investments-in-a-seamless-and-transparent-way/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Sourceful,The all-in-one platform for sustainable sourcing,Business Applications,Europe,,Danny Rimer; Georgia Stevenson,Wing Chan; Sharon Chan,,https://www.indexventures.com/companies/sourceful/,https://www.sourceful.com,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,https://www.indexventures.com/perspectives/sourceful-secures-20m-series-a-round-to-scale-platform-helping-brands-decarbonise-their-supply-chain/; https://www.indexventures.com/perspectives/relationship/sourceful/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Spendesk,"Spendesk rethinks the way employees make company purchases and the way businesses manage all expenses. Instead of wasting time on painful expense reports, tedious approval processes and sharing of company credit cards, Spendesk has developed an innovative solution that gives businesses all the control they require and employees the autonomy they need to get the job done.",Business Applications; Fintech,Europe,,,Rodolphe Ardant; Guilhem Bellion; Jordane Giuly,,https://www.indexventures.com/companies/spendesk/,http://spendesk.com,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,https://www.indexventures.com/perspectives/spendesk-raises-eu35m-series-b-to-transform-spending-at-work/; https://www.indexventures.com/perspectives/relationship/spendesk/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Spiko,Transforming the European cash management market through tokenized infrastructure,Fintech,Europe,,Julia Andre; Jan Hammer,Paul-Adrien Hyppolite; Antoine Michon,,https://www.indexventures.com/companies/spiko/,http://spiko.io,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,https://www.indexventures.com/perspectives/spiko-raises-22m-to-democratize-access-to-treasury-yields/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Squarespace,"Squarespace empowers individuals and companies to design, build and maintain bespoke websites that raise the bar for online publishing. By fusing elegant design with robust engineering, the company’s mission is to provide the creative tools that power the future of the web.",Business Applications,North America,,Dominique Vidal,Anthony Casalena,,https://www.indexventures.com/companies/squarespace/,http://squarespace.com,https://www.indexventures.com/media/images/dom.2e16d0ba.fill-1200x630.format-png.png,https://www.indexventures.com/perspectives/squarespace-because-websites-should-be-beautiful/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Stack Overflow,Stack Overflow empowers the world to develop technology faster through shared knowledge. More than 100 million people visit Stack Overflow every month making it one of the 50 most-visited websites in the world.,Business Applications,North America,,Neil Rimer,Joel Spolsky; Jeff Atwood,,https://www.indexventures.com/companies/stack-exchange/,https://stackoverflow.com,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,https://www.indexventures.com/perspectives/prosus-to-acquire-stack-overflow-for-18-billion/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Starburst,"Starburst is the Analytics Engine for All Your Data. The fastest, most efficient query engine for your data warehouse, data lake, or data mesh.",Open Source,North America,,Mike Volpi,Justin Borgman; Matt Fuller; Piotr Findeisen,,https://www.indexventures.com/companies/starburst/,http://starburstdata.com,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,https://www.indexventures.com/perspectives/starburst-and-presto-stellar-velocity/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Strapi,Strapi is the leading open-source headless CMS.,Open Source,Europe,,Julia Andre,Pierre Burgy; Aurélien Georget; Jim Laurie,,https://www.indexventures.com/companies/strapi/,http://strapi.io,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,https://www.indexventures.com/perspectives/strapi-maker-popular-open-source-software-creating-and-delivering-digital-content-across-all-devices-secures-10m/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Stytch,"User infrastructure for modern applications. Stytch's APIs make it simple to seamlessly onboard, authenticate, and engage users.",Security,North America,backed at Seed; backed at Seed (all),,Julianna Lamb; Reed McGinley-Stempel,,https://www.indexventures.com/companies/stytch/,https://www.stytch.com/,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Sublime Security,None,Security,,,Jahanvi Sardana; Shardul Shah,Josh Kamdjou; Ian Thiel,,https://www.indexventures.com/companies/sublime-security/,https://sublime.security/,https://www.indexventures.com/media/images/63f48ffcb3d84f4c44a810.2e16d0ba.fill-1200x630.format-png.png,https://www.indexventures.com/perspectives/achieving-the-sublime-in-email-security-announcing-our-20m-series-a-investment/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Subset,Subset is a collaborative spreadsheet on an endless canvas.,Future Of Work,,,Nina Achadjian,Jason Chan; AJ Nandi,,https://www.indexventures.com/companies/subset/,http://www.subset.so,https://www.indexventures.com/media/images/2022_03_22_180139.2e16d0ba.fill-1200x630.format-png.png,,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Supercell,"Since they began developing games for tablets in 2011, gaming pioneers Supercell have become the industry’s hottest property. Using small and agile creative teams, the hit-makers from Helsinki have created global smashes Clash of the Clans and Hay Day. Supercell was acquired by SoftBank in October 2013.",Entertainment,Europe,backed by Index,Neil Rimer,Ilkka Paananen; Lassi Leppinen; Mikko Kodisoja; Niko Derome; Visa Forsten,SoftBank,https://www.indexventures.com/companies/supercell/,http://supercell.com,https://www.indexventures.com/media/images/supercellallteam.2e16d0ba.fill-1200x630.format-png.png,https://www.indexventures.com/perspectives/game-on-short-term-slowdown-long-term-play/; https://www.indexventures.com/perspectives/relationship/supercell/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Superconductive,Always know what to expect from your data.,Data,,,Shardul Shah,Abe Gong; James Campbell,,https://www.indexventures.com/companies/super-conductive/,https://www.superconductive.com/,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,https://www.indexventures.com/perspectives/superconductive-expect-great-things-from-your-data/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Super Evil Megacorp,"Super Evil Megacorp seeks to destroy the productivity of mankind with endlessly entertaining games. We challenge the notion that touch screens are for harvesting crops and slicing fruit. Secretly, tablets are all deadly weapons waiting to be put to use.",Entertainment,North America,,,Bo Daly; Kristian Segerstrale; Qingshuo Wang; Stephan Sherman; Tommy Krul,,https://www.indexventures.com/companies/super-evil-megacorp/,http://superevilmegacorp.com,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,https://www.indexventures.com/perspectives/super-evil-megacorp-raises-19m/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Superlinked,Superlinked is a compute and data engineering framework for turning data into vector embeddings.,,,,,Daniel Svonava; Ben Gutkovich,,https://www.indexventures.com/companies/superlinked/,https://superlinked.com/,https://www.indexventures.com/media/images/Superlinked_-_Image.2e16d0ba.fill-1200x630.format-png.png,,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Supersolid,"Supersolid is a London-based mobile games studio, whose creations include Super Penguins and Adventure Town.",Entertainment,Europe,backed at Seed (all),,Ed Chin; Kenneth Fejer; Michelle Chuang; Tommy Chuang,,https://www.indexventures.com/companies/supersolid/,http://supersolid.com,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,https://www.indexventures.com/perspectives/mobile-games-developer-supersolid-raises-4-million-series-a-round-led-by-index/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
SwiftKey,"Award-winning personalised technology company SwiftKey applies intelligent technology to a wide range of real-world language problems. The company’s mission is to make communicating more personalized and human, anticipating a world where mobile technology adapts to the individual, not the other way around. SwiftKey technology was embedded on more than 100 million devices in 2013 and has also been a global hit with consumers.",Future Of Work,Europe,,Martin Mignot,Jon Reynolds,Microsoft,https://www.indexventures.com/companies/swiftkey/,http://swiftkey.net,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Swile,The must-have app for life at work,Fintech,Europe,,Martin Mignot; Dominique Vidal,Loïc Soubeyrand,,https://www.indexventures.com/companies/swile/,https://www.swile.co,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,https://www.indexventures.com/perspectives/swile-raises-200-million-and-reaches-unicorn-status/; https://www.indexventures.com/perspectives/relationship/swile/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Sylvera,"Sylvera is the world’s first carbon offset ratings provider that leverages geospatial data, machine learning and proprietary climate data to create a reliable and transparent assessment of carbon offset projects.",Data; Fintech,Europe,backed at Seed (all),Carlos Gonzalez-Cadenas; Julia Andre,Allister Furey; Sam Gill,,https://www.indexventures.com/companies/sylvera/,http://sylvera.com,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,https://www.indexventures.com/perspectives/sylvera-raises-57m-to-incentivize-investment-in-real-climate-impact-and-fuel-us-expansion/; https://www.indexventures.com/perspectives/relationship/sylvera/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Tactile Games,None,Entertainment,,,Danny Rimer,Asbjoern Soendergaard,,https://www.indexventures.com/companies/tactile-games/,http://tactilegames.com,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Tacto,Tacto is an AI-based supply-chain operating system tailored specifically to the needs of mid-sized industrial companies.,AI/ML; Business Applications,Europe,,Carlos Gonzalez-Cadenas,André Petry; Johannes Groll; Nico Bentenrieder,,https://www.indexventures.com/companies/tacto/,http://tacto.ai/en,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,https://www.indexventures.com/perspectives/tacto-secures-50m-to-tackle-disruptions-and-bureaucracy-in-industrial-supply-chains/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Taktile,Machine learning for the financial services industry.,Business Applications; Fintech,,,Carlos Gonzalez-Cadenas,Maik Wehmeyer; Maximilian Eber,,https://www.indexventures.com/companies/taktile/,https://www.taktile.com/,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,https://www.indexventures.com/perspectives/taktile-secures-54m-to-enable-ai-adoption-for-decision-making-in-financial-services/; https://www.indexventures.com/perspectives/relationship/taktile/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Taxfix,The digital tax app that reduces the painful and time consuming process of filing a tax return to a matter of minutes.,Fintech,Europe,,Neil Rimer,Martin Ott; Lino Teuteberg; Mathis Buechi,,https://www.indexventures.com/companies/taxfix/,http://taxfix.de,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,https://www.indexventures.com/perspectives/taxfix-announces-220-million-funding-round/; https://www.indexventures.com/perspectives/relationship/taxfix/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Teatime Games,Teatime is reinventing social games.,Entertainment,Europe,backed at Seed (all),,Thor Fridriksson; Gunnar Holmsteinn; Johann Bergthorsson; Ymir Finnbogason,,https://www.indexventures.com/companies/teatime-games/,http://teatime.games,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Tebi,"Tebi is a connected restaurant management system that makes restaurants, cafés, and bars flow. With a seamless platform that connects sales, reservations, payments, kitchen tickets, insights, and more, Tebi is everything a hospitality business needs to run smoothly and plan with confidence. Founded in 2021, Tebi serves thousands of hospitality businesses across Europe.",Fintech,Europe,,Jan Hammer,Arnout Schuijff,,https://www.indexventures.com/companies/tebi/,http://tebi.co,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,https://www.indexventures.com/perspectives/tebi-the-fintech-from-adyens-co-founder-raises-30m-qa-with-arnout-schuijff/; https://www.indexventures.com/perspectives/relationship/tebi/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Teemo,Teemo is a performance-based mobile advertising platform for offline retailers.,Media,Europe,,Dominique Vidal,Benoit Grouchko; Francois Wyss; Guillaume Charhon,,https://www.indexventures.com/companies/teemo/,http://teemo.co,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,https://www.indexventures.com/perspectives/databerries-raises-16m-to-bring-its-performance-based-mobile-ad-platform-to-us/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Tekion,The first and fastest cloud-native automotive retail platform.,,,,Mike Volpi,Guru Sankararaman; Jay Vijayan,,https://www.indexventures.com/companies/tekion/,http://tekion.com,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Tema,"ETF platform focused on expert-led, institutional grade thematic ETFs.",Fintech,North America,,Jan Hammer; Julia Andre,Maurits Pot,,https://www.indexventures.com/companies/tema/,https://www.temaetfs.com/,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,https://www.indexventures.com/perspectives/tema-expands-access-to-innovative-investment-themes-through-launch-of-active-etf-platform/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Temporal,Build Invincible Apps,AI/ML; Open Source,,,Sahir Azam; Mike Volpi,Maxim Fateev; Samar Abbas,,https://www.indexventures.com/companies/temporal/,http://temporal.io,https://www.indexventures.com/media/images/Max_and_Samar_1.2e16d0ba.fill-1200x630.format-png.png,https://www.indexventures.com/perspectives/everything-is-a-workflow-our-investment-in-temporal/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
tessl.io,Tessl is an open software development platform that reimagines how software is created in the AI era.,AI/ML,,,Carlos Gonzalez-Cadenas; Juriaan Duizendstraal,Guy Podjarny,,https://www.indexventures.com/companies/tesslio/,http://tessl.io,https://www.indexventures.com/media/images/Guy_headshot_-_landsca.2e16d0ba.fill-1200x630.format-png.png,https://www.indexventures.com/perspectives/when-everyone-speaks-software-tessls-vision-for-ai-native-development/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
